code_insee,nom_standard,reg_code,reg_nom,dep_code,dep_nom,latitude_centre,longitude_centre
72252,Requeil,52,Pays de la Loire,72,Sarthe,47.787,0.158
72253,Roëzé-sur-Sarthe,52,Pays de la Loire,72,Sarthe,47.894,0.072
72254,Rouessé-Fontaine,52,Pays de la Loire,72,Sarthe,48.319,0.148
72255,Rouessé-Vassé,52,Pays de la Loire,72,Sarthe,48.155,-0.2
72256,Rouez,52,Pays de la Loire,72,Sarthe,48.138,-0.12
72257,Rouillon,52,Pays de la Loire,72,Sarthe,48.0,0.142
72259,Rouperroux-le-Coquet,52,Pays de la Loire,72,Sarthe,48.229,0.439
72260,Ruaudin,52,Pays de la Loire,72,Sarthe,47.943,0.266
72261,Ruillé-en-Champagne,52,Pays de la Loire,72,Sarthe,48.057,-0.115
72262,Loir en Vallée,52,Pays de la Loire,72,Sarthe,47.785,0.618
72264,Sablé-sur-Sarthe,52,Pays de la Loire,72,Sarthe,47.838,-0.355
72265,Saint-Aignan,52,Pays de la Loire,72,Sarthe,48.218,0.346
72266,Saint-Aubin-de-Locquenay,52,Pays de la Loire,72,Sarthe,48.258,0.009
72267,Saint-Aubin-des-Coudrais,52,Pays de la Loire,72,Sarthe,48.179,0.579
72268,Saint-Biez-en-Belin,52,Pays de la Loire,72,Sarthe,47.818,0.237
72269,Saint-Calais,52,Pays de la Loire,72,Sarthe,47.925,0.748
72270,Saint-Calez-en-Saosnois,52,Pays de la Loire,72,Sarthe,48.308,0.311
72271,Saint-Célerin,52,Pays de la Loire,72,Sarthe,48.126,0.434
72272,Sainte-Cérotte,52,Pays de la Loire,72,Sarthe,47.901,0.683
72273,Saint-Christophe-du-Jambet,52,Pays de la Loire,72,Sarthe,48.234,0.061
72274,Saint-Christophe-en-Champagne,52,Pays de la Loire,72,Sarthe,47.964,-0.138
72275,Saint-Corneille,52,Pays de la Loire,72,Sarthe,48.077,0.342
72276,Saint-Cosme-en-Vairais,52,Pays de la Loire,72,Sarthe,48.274,0.458
72277,Saint-Denis-des-Coudrais,52,Pays de la Loire,72,Sarthe,48.162,0.507
72278,Saint-Denis-d'Orques,52,Pays de la Loire,72,Sarthe,48.031,-0.276
72279,Saint-Georges-de-la-Couée,52,Pays de la Loire,72,Sarthe,47.826,0.591
72280,Saint-Georges-du-Bois,52,Pays de la Loire,72,Sarthe,47.972,0.101
72281,Saint-Georges-du-Rosay,52,Pays de la Loire,72,Sarthe,48.2,0.523
72282,Saint-Georges-le-Gaultier,52,Pays de la Loire,72,Sarthe,48.295,-0.11
72283,Saint-Germain-d'Arcé,52,Pays de la Loire,72,Sarthe,47.628,0.286
72286,Saint-Gervais-de-Vic,52,Pays de la Loire,72,Sarthe,47.882,0.733
72287,Saint-Gervais-en-Belin,52,Pays de la Loire,72,Sarthe,47.87,0.2
72289,Sainte-Jamme-sur-Sarthe,52,Pays de la Loire,72,Sarthe,48.138,0.158
72290,Saint-Jean-d'Assé,52,Pays de la Loire,72,Sarthe,48.158,0.122
72291,Saint-Jean-de-la-Motte,52,Pays de la Loire,72,Sarthe,47.758,0.055
72292,Saint-Jean-des-Échelles,52,Pays de la Loire,72,Sarthe,48.131,0.733
72293,Saint-Jean-du-Bois,52,Pays de la Loire,72,Sarthe,47.865,-0.034
72294,Saint-Léonard-des-Bois,52,Pays de la Loire,72,Sarthe,48.354,-0.087
72295,Saint-Longis,52,Pays de la Loire,72,Sarthe,48.353,0.337
72296,Saint-Maixent,52,Pays de la Loire,72,Sarthe,48.109,0.652
72297,Saint-Marceau,52,Pays de la Loire,72,Sarthe,48.183,0.122
72298,Saint-Mars-de-Locquenay,52,Pays de la Loire,72,Sarthe,47.932,0.506
72299,Saint-Mars-d'Outillé,52,Pays de la Loire,72,Sarthe,47.87,0.343
72300,Saint-Mars-la-Brière,52,Pays de la Loire,72,Sarthe,48.018,0.379
72302,Saint-Martin-des-Monts,52,Pays de la Loire,72,Sarthe,48.151,0.598
72303,Saint-Michel-de-Chavaignes,52,Pays de la Loire,72,Sarthe,48.009,0.573
72305,Saint-Ouen-de-Mimbré,52,Pays de la Loire,72,Sarthe,48.291,0.051
72306,Saint-Ouen-en-Belin,52,Pays de la Loire,72,Sarthe,47.836,0.212
72307,Saint-Ouen-en-Champagne,52,Pays de la Loire,72,Sarthe,47.958,-0.179
72308,Saint-Paterne - Le Chevain,52,Pays de la Loire,72,Sarthe,48.414,0.115
72309,Saint-Paul-le-Gaultier,52,Pays de la Loire,72,Sarthe,48.326,-0.117
72310,Saint-Pavace,52,Pays de la Loire,72,Sarthe,48.041,0.195
72311,Saint-Pierre-de-Chevillé,52,Pays de la Loire,72,Sarthe,47.636,0.434
72312,Saint-Pierre-des-Bois,52,Pays de la Loire,72,Sarthe,47.942,-0.136
72313,Saint-Pierre-des-Ormes,52,Pays de la Loire,72,Sarthe,48.293,0.42
72314,Saint-Pierre-du-Lorouër,52,Pays de la Loire,72,Sarthe,47.796,0.508
72315,Saint-Rémy-de-Sillé,52,Pays de la Loire,72,Sarthe,48.182,-0.103
72316,Saint-Rémy-des-Monts,52,Pays de la Loire,72,Sarthe,48.322,0.383
72317,Saint-Rémy-du-Val,52,Pays de la Loire,72,Sarthe,48.349,0.251
72319,Sainte-Sabine-sur-Longève,52,Pays de la Loire,72,Sarthe,48.136,0.09
72320,Saint-Saturnin,52,Pays de la Loire,72,Sarthe,48.059,0.173
72321,Saint-Symphorien,52,Pays de la Loire,72,Sarthe,48.079,-0.141
72322,Saint-Ulphace,52,Pays de la Loire,72,Sarthe,48.157,0.84
72323,Saint-Victeur,52,Pays de la Loire,72,Sarthe,48.317,0.038
72324,Saint-Vincent-des-Prés,52,Pays de la Loire,72,Sarthe,48.296,0.373
72325,Saint-Vincent-du-Lorouër,52,Pays de la Loire,72,Sarthe,47.821,0.481
72326,Saosnes,52,Pays de la Loire,72,Sarthe,48.326,0.288
72327,Sarcé,52,Pays de la Loire,72,Sarthe,47.722,0.229
72328,Sargé-lès-le-Mans,52,Pays de la Loire,72,Sarthe,48.042,0.247
72329,Savigné-l'Évêque,52,Pays de la Loire,72,Sarthe,48.083,0.288
72330,Savigné-sous-le-Lude,52,Pays de la Loire,72,Sarthe,47.63,0.072
72331,Sceaux-sur-Huisne,52,Pays de la Loire,72,Sarthe,48.101,0.581
72332,Ségrie,52,Pays de la Loire,72,Sarthe,48.212,0.017
72333,Semur-en-Vallon,52,Pays de la Loire,72,Sarthe,48.021,0.672
72334,Sillé-le-Guillaume,52,Pays de la Loire,72,Sarthe,48.186,-0.133
72335,Sillé-le-Philippe,52,Pays de la Loire,72,Sarthe,48.106,0.349
72336,Solesmes,52,Pays de la Loire,72,Sarthe,47.844,-0.281
72337,Sougé-le-Ganelon,52,Pays de la Loire,72,Sarthe,48.315,-0.044
72338,Souillé,52,Pays de la Loire,72,Sarthe,48.12,0.173
72339,Souligné-Flacé,52,Pays de la Loire,72,Sarthe,47.967,0.014
72340,Souligné-sous-Ballon,52,Pays de la Loire,72,Sarthe,48.137,0.238
72341,Soulitré,52,Pays de la Loire,72,Sarthe,48.022,0.441
72342,Souvigné-sur-Même,52,Pays de la Loire,72,Sarthe,48.217,0.649
72343,Souvigné-sur-Sarthe,52,Pays de la Loire,72,Sarthe,47.825,-0.412
72344,Spay,52,Pays de la Loire,72,Sarthe,47.925,0.151
72345,Surfonds,52,Pays de la Loire,72,Sarthe,47.979,0.462
72346,La Suze-sur-Sarthe,52,Pays de la Loire,72,Sarthe,47.877,0.025
72347,Tassé,52,Pays de la Loire,72,Sarthe,47.888,-0.149
72348,Tassillé,52,Pays de la Loire,72,Sarthe,47.988,-0.095
72349,Teillé,52,Pays de la Loire,72,Sarthe,48.185,0.188
72350,Teloché,52,Pays de la Loire,72,Sarthe,47.89,0.278
72351,Tennie,52,Pays de la Loire,72,Sarthe,48.11,-0.086
72352,Terrehault,52,Pays de la Loire,72,Sarthe,48.204,0.406
72353,Théligny,52,Pays de la Loire,72,Sarthe,48.172,0.786
72354,Thoigné,52,Pays de la Loire,72,Sarthe,48.285,0.25
72355,Thoiré-sous-Contensor,52,Pays de la Loire,72,Sarthe,48.312,0.205
72356,Thoiré-sur-Dinan,52,Pays de la Loire,72,Sarthe,47.765,0.462
72357,Thorée-les-Pins,52,Pays de la Loire,72,Sarthe,47.666,0.034
72358,Thorigné-sur-Dué,52,Pays de la Loire,72,Sarthe,48.03,0.52
72359,Torcé-en-Vallée,52,Pays de la Loire,72,Sarthe,48.132,0.392
72360,Trangé,52,Pays de la Loire,72,Sarthe,48.029,0.116
72361,Tresson,52,Pays de la Loire,72,Sarthe,47.903,0.556
72362,Le Tronchet,52,Pays de la Loire,72,Sarthe,48.18,0.082
72363,Tuffé Val de la Chéronne,52,Pays de la Loire,72,Sarthe,48.121,0.508
72364,Vaas,52,Pays de la Loire,72,Sarthe,47.672,0.315
72366,Valennes,52,Pays de la Loire,72,Sarthe,48.006,0.805
72367,Vallon-sur-Gée,52,Pays de la Loire,72,Sarthe,47.96,-0.084
72368,Vancé,52,Pays de la Loire,72,Sarthe,47.835,0.66
72369,Verneil-le-Chétif,52,Pays de la Loire,72,Sarthe,47.72,0.299
72370,Vernie,52,Pays de la Loire,72,Sarthe,48.182,0.018
72372,Vezot,52,Pays de la Loire,72,Sarthe,48.354,0.295
72373,Vibraye,52,Pays de la Loire,72,Sarthe,48.048,0.74
72374,Villaines-la-Carelle,52,Pays de la Loire,72,Sarthe,48.387,0.295
72375,Villaines-la-Gonais,52,Pays de la Loire,72,Sarthe,48.134,0.608
72376,Villaines-sous-Lucé,52,Pays de la Loire,72,Sarthe,47.88,0.502
72377,Villaines-sous-Malicorne,52,Pays de la Loire,72,Sarthe,47.757,-0.105
72378,Vion,52,Pays de la Loire,72,Sarthe,47.815,-0.264
72379,Viré-en-Champagne,52,Pays de la Loire,72,Sarthe,47.988,-0.291
72380,Vivoin,52,Pays de la Loire,72,Sarthe,48.24,0.162
72381,Voivres-lès-le-Mans,52,Pays de la Loire,72,Sarthe,47.928,0.084
72382,Volnay,52,Pays de la Loire,72,Sarthe,47.952,0.47
72383,Vouvray-sur-Huisne,52,Pays de la Loire,72,Sarthe,48.086,0.554
72385,Yvré-le-Pôlin,52,Pays de la Loire,72,Sarthe,47.834,0.16
72386,Yvré-l'Évêque,52,Pays de la Loire,72,Sarthe,48.023,0.282
85001,L'Aiguillon-la-Presqu'île,52,Pays de la Loire,85,Vendée,46.304,-1.262
85002,L'Aiguillon-sur-Vie,52,Pays de la Loire,85,Vendée,46.671,-1.826
85003,Aizenay,52,Pays de la Loire,85,Vendée,46.738,-1.627
85004,Angles,52,Pays de la Loire,85,Vendée,46.387,-1.4
85005,Antigny,52,Pays de la Loire,85,Vendée,46.619,-0.767
85006,Apremont,52,Pays de la Loire,85,Vendée,46.757,-1.748
85008,Aubigny-Les Clouzeaux,52,Pays de la Loire,85,Vendée,46.603,-1.467
85009,Auchay-sur-Vendée,52,Pays de la Loire,85,Vendée,46.447,-0.877
85010,Avrillé,52,Pays de la Loire,85,Vendée,46.474,-1.495
85011,Barbâtre,52,Pays de la Loire,85,Vendée,46.934,-2.167
85012,La Barre-de-Monts,52,Pays de la Loire,85,Vendée,46.872,-2.1
85013,Bazoges-en-Paillers,52,Pays de la Loire,85,Vendée,46.921,-1.144
85014,Bazoges-en-Pareds,52,Pays de la Loire,85,Vendée,46.66,-0.914
85015,Beaufou,52,Pays de la Loire,85,Vendée,46.819,-1.525
85016,Beaulieu-sous-la-Roche,52,Pays de la Loire,85,Vendée,46.687,-1.624
85017,Beaurepaire,52,Pays de la Loire,85,Vendée,46.905,-1.101
85018,Beauvoir-sur-Mer,52,Pays de la Loire,85,Vendée,46.909,-2.064
85019,Bellevigny,52,Pays de la Loire,85,Vendée,46.776,-1.433
85020,Benet,52,Pays de la Loire,85,Vendée,46.369,-0.614
85021,La Bernardière,52,Pays de la Loire,85,Vendée,47.036,-1.274
85022,Le Bernard,52,Pays de la Loire,85,Vendée,46.448,-1.44
85023,Bessay,52,Pays de la Loire,85,Vendée,46.54,-1.17
85024,Bois-de-Céné,52,Pays de la Loire,85,Vendée,46.948,-1.897
85025,La Boissière-de-Montaigu,52,Pays de la Loire,85,Vendée,46.945,-1.192
85026,La Boissière-des-Landes,52,Pays de la Loire,85,Vendée,46.558,-1.444
85028,Bouillé-Courdault,52,Pays de la Loire,85,Vendée,46.385,-0.685
85029,Bouin,52,Pays de la Loire,85,Vendée,46.982,-2.004
85031,Le Boupère,52,Pays de la Loire,85,Vendée,46.788,-0.931
85033,Bourneau,52,Pays de la Loire,85,Vendée,46.548,-0.814
85034,Bournezeau,52,Pays de la Loire,85,Vendée,46.63,-1.141
85035,Bretignolles-sur-Mer,52,Pays de la Loire,85,Vendée,46.638,-1.863
85036,La Bretonnière-la-Claye,52,Pays de la Loire,85,Vendée,46.488,-1.268
85038,Les Brouzils,52,Pays de la Loire,85,Vendée,46.885,-1.332
85039,La Bruffière,52,Pays de la Loire,85,Vendée,47.015,-1.183
85040,La Caillère-Saint-Hilaire,52,Pays de la Loire,85,Vendée,46.629,-0.933
85042,Chaillé-les-Marais,52,Pays de la Loire,85,Vendée,46.385,-1.01
85045,La Chaize-Giraud,52,Pays de la Loire,85,Vendée,46.648,-1.819
85046,La Chaize-le-Vicomte,52,Pays de la Loire,85,Vendée,46.673,-1.292
85047,Challans,52,Pays de la Loire,85,Vendée,46.835,-1.84
85049,Champagné-les-Marais,52,Pays de la Loire,85,Vendée,46.374,-1.134
85050,Le Champ-Saint-Père,52,Pays de la Loire,85,Vendée,46.516,-1.34
85051,Chantonnay,52,Pays de la Loire,85,Vendée,46.669,-1.044
85054,La Chapelle-Hermier,52,Pays de la Loire,85,Vendée,46.683,-1.721
85055,La Chapelle-Palluau,52,Pays de la Loire,85,Vendée,46.787,-1.625
85056,La Chapelle-Thémer,52,Pays de la Loire,85,Vendée,46.564,-0.96
85058,Chasnais,52,Pays de la Loire,85,Vendée,46.446,-1.239
85059,La Châtaigneraie,52,Pays de la Loire,85,Vendée,46.642,-0.74
85061,Château-Guibert,52,Pays de la Loire,85,Vendée,46.574,-1.255
85062,Châteauneuf,52,Pays de la Loire,85,Vendée,46.917,-1.926
85064,Chauché,52,Pays de la Loire,85,Vendée,46.828,-1.271
85065,Chavagnes-en-Paillers,52,Pays de la Loire,85,Vendée,46.895,-1.24
85066,Chavagnes-les-Redoux,52,Pays de la Loire,85,Vendée,46.71,-0.916
85067,Cheffois,52,Pays de la Loire,85,Vendée,46.679,-0.783
85070,Coëx,52,Pays de la Loire,85,Vendée,46.708,-1.758
85071,Commequiers,52,Pays de la Loire,85,Vendée,46.768,-1.825
85072,La Copechagnière,52,Pays de la Loire,85,Vendée,46.852,-1.344
85073,Corpe,52,Pays de la Loire,85,Vendée,46.505,-1.17
85074,La Couture,52,Pays de la Loire,85,Vendée,46.524,-1.265
85076,Cugand,52,Pays de la Loire,85,Vendée,47.06,-1.253
85077,Curzon,52,Pays de la Loire,85,Vendée,46.451,-1.301
85078,Damvix,52,Pays de la Loire,85,Vendée,46.321,-0.744
85080,Doix lès Fontaines,52,Pays de la Loire,85,Vendée,46.385,-0.807
85081,Dompierre-sur-Yon,52,Pays de la Loire,85,Vendée,46.76,-1.373
85082,Les Epesses,52,Pays de la Loire,85,Vendée,46.892,-0.903
85083,L'Épine,52,Pays de la Loire,85,Vendée,46.984,-2.264
85084,Essarts-en-Bocage,52,Pays de la Loire,85,Vendée,46.781,-1.229
85086,Falleron,52,Pays de la Loire,85,Vendée,46.862,-1.701
85087,Faymoreau,52,Pays de la Loire,85,Vendée,46.543,-0.624
85088,Le Fenouiller,52,Pays de la Loire,85,Vendée,46.716,-1.892
85089,La Ferrière,52,Pays de la Loire,85,Vendée,46.722,-1.335
85090,Sèvremont,52,Pays de la Loire,85,Vendée,46.821,-0.855
85092,Fontenay-le-Comte,52,Pays de la Loire,85,Vendée,46.456,-0.793
85093,Fougeré,52,Pays de la Loire,85,Vendée,46.662,-1.236
85094,Foussais-Payré,52,Pays de la Loire,85,Vendée,46.523,-0.687
85095,Froidfond,52,Pays de la Loire,85,Vendée,46.879,-1.755
85096,La Garnache,52,Pays de la Loire,85,Vendée,46.898,-1.824
85097,La Gaubretière,52,Pays de la Loire,85,Vendée,46.934,-1.056
85098,La Genétouze,52,Pays de la Loire,85,Vendée,46.724,-1.504
85099,Le Girouard,52,Pays de la Loire,85,Vendée,46.573,-1.589
85100,Givrand,52,Pays de la Loire,85,Vendée,46.682,-1.879
85101,Le Givre,52,Pays de la Loire,85,Vendée,46.473,-1.403
85102,Grand'Landes,52,Pays de la Loire,85,Vendée,46.848,-1.644
85103,Grosbreuil,52,Pays de la Loire,85,Vendée,46.539,-1.607
85104,Grues,52,Pays de la Loire,85,Vendée,46.381,-1.324
85105,Le Gué-de-Velluire,52,Pays de la Loire,85,Vendée,46.368,-0.905
85106,La Guérinière,52,Pays de la Loire,85,Vendée,46.967,-2.23
85108,L'Herbergement,52,Pays de la Loire,85,Vendée,46.917,-1.37
85109,Les Herbiers,52,Pays de la Loire,85,Vendée,46.867,-1.022
85110,L'Hermenault,52,Pays de la Loire,85,Vendée,46.516,-0.898
85111,L'Île-d'Elle,52,Pays de la Loire,85,Vendée,46.333,-0.919
85112,L'Île-d'Olonne,52,Pays de la Loire,85,Vendée,46.57,-1.774
85113,L'Île-d'Yeu,52,Pays de la Loire,85,Vendée,46.709,-2.347
85114,Jard-sur-Mer,52,Pays de la Loire,85,Vendée,46.425,-1.6
85115,La Jaudonnière,52,Pays de la Loire,85,Vendée,46.649,-0.962
85116,La Jonchère,52,Pays de la Loire,85,Vendée,46.436,-1.385
85117,Lairoux,52,Pays de la Loire,85,Vendée,46.45,-1.271
85118,Landeronde,52,Pays de la Loire,85,Vendée,46.655,-1.574
85119,Les Landes-Genusson,52,Pays de la Loire,85,Vendée,46.966,-1.129
85120,Landevieille,52,Pays de la Loire,85,Vendée,46.644,-1.785
85121,Le Langon,52,Pays de la Loire,85,Vendée,46.439,-0.947
85123,Liez,52,Pays de la Loire,85,Vendée,46.37,-0.705
85125,Loge-Fougereuse,52,Pays de la Loire,85,Vendée,46.618,-0.69
85126,Longèves,52,Pays de la Loire,85,Vendée,46.472,-0.859
85127,Longeville-sur-Mer,52,Pays de la Loire,85,Vendée,46.409,-1.477
85128,Luçon,52,Pays de la Loire,85,Vendée,46.451,-1.164
85129,Les Lucs-sur-Boulogne,52,Pays de la Loire,85,Vendée,46.853,-1.484
85130,Maché,52,Pays de la Loire,85,Vendée,46.771,-1.695
85131,Les Magnils-Reigniers,52,Pays de la Loire,85,Vendée,46.464,-1.211
85132,Maillé,52,Pays de la Loire,85,Vendée,46.342,-0.788
85133,Maillezais,52,Pays de la Loire,85,Vendée,46.364,-0.75
85134,Mallièvre,52,Pays de la Loire,85,Vendée,46.911,-0.865
85135,Mareuil-sur-Lay-Dissais,52,Pays de la Loire,85,Vendée,46.534,-1.227
85136,Marillet,52,Pays de la Loire,85,Vendée,46.567,-0.634
85137,Marsais-Sainte-Radégonde,52,Pays de la Loire,85,Vendée,46.538,-0.869
85138,Martinet,52,Pays de la Loire,85,Vendée,46.662,-1.677
85139,Le Mazeau,52,Pays de la Loire,85,Vendée,46.33,-0.673
85140,La Meilleraie-Tillay,52,Pays de la Loire,85,Vendée,46.743,-0.855
85141,Menomblet,52,Pays de la Loire,85,Vendée,46.73,-0.729
85142,La Merlatière,52,Pays de la Loire,85,Vendée,46.756,-1.298
85143,Mervent,52,Pays de la Loire,85,Vendée,46.532,-0.748
85144,Mesnard-la-Barotière,52,Pays de la Loire,85,Vendée,46.852,-1.11
85145,Monsireigne,52,Pays de la Loire,85,Vendée,46.738,-0.932
85146,Montaigu-Vendée,52,Pays de la Loire,85,Vendée,46.976,-1.314
85147,Montournais,52,Pays de la Loire,85,Vendée,46.75,-0.77
85148,Montreuil,52,Pays de la Loire,85,Vendée,46.397,-0.841
85149,Moreilles,52,Pays de la Loire,85,Vendée,46.422,-1.094
85151,Mortagne-sur-Sèvre,52,Pays de la Loire,85,Vendée,46.991,-0.946
85152,Les Achards,52,Pays de la Loire,85,Vendée,46.616,-1.65
85153,Mouchamps,52,Pays de la Loire,85,Vendée,46.787,-1.054
85154,Mouilleron-Saint-Germain,52,Pays de la Loire,85,Vendée,46.661,-0.847
85155,Mouilleron-le-Captif,52,Pays de la Loire,85,Vendée,46.71,-1.461
85156,Moutiers-les-Mauxfaits,52,Pays de la Loire,85,Vendée,46.489,-1.436
85157,Moutiers-sur-le-Lay,52,Pays de la Loire,85,Vendée,46.565,-1.168
85158,Mouzeuil-Saint-Martin,52,Pays de la Loire,85,Vendée,46.459,-0.984
85159,Nalliers,52,Pays de la Loire,85,Vendée,46.466,-1.04
85160,Nesmy,52,Pays de la Loire,85,Vendée,46.592,-1.41
85161,Nieul-le-Dolent,52,Pays de la Loire,85,Vendée,46.568,-1.516
85162,Rives-d'Autise,52,Pays de la Loire,85,Vendée,46.425,-0.666
85163,Noirmoutier-en-l'Île,52,Pays de la Loire,85,Vendée,47.009,-2.262
85164,Notre-Dame-de-Monts,52,Pays de la Loire,85,Vendée,46.842,-2.109
85165,L'Oie,52,Pays de la Loire,85,Vendée,,
85167,L'Orbrie,52,Pays de la Loire,85,Vendée,46.5,-0.774
85169,Palluau,52,Pays de la Loire,85,Vendée,46.806,-1.602
85171,Péault,52,Pays de la Loire,85,Vendée,46.502,-1.227
85172,Le Perrier,52,Pays de la Loire,85,Vendée,46.82,-1.979
85174,Petosse,52,Pays de la Loire,85,Vendée,46.48,-0.912
85175,Les Pineaux,52,Pays de la Loire,85,Vendée,46.599,-1.179
85176,Pissotte,52,Pays de la Loire,85,Vendée,46.501,-0.808
85177,Les Velluire-sur-Vendée,52,Pays de la Loire,85,Vendée,46.419,-0.91
85178,Le Poiré-sur-Vie,52,Pays de la Loire,85,Vendée,46.77,-1.505
85179,Poiroux,52,Pays de la Loire,85,Vendée,46.511,-1.539
85181,Pouillé,52,Pays de la Loire,85,Vendée,46.502,-0.955
85182,Pouzauges,52,Pays de la Loire,85,Vendée,46.781,-0.829
85184,Puy-de-Serre,52,Pays de la Loire,85,Vendée,46.565,-0.68
85185,Puyravault,52,Pays de la Loire,85,Vendée,46.365,-1.091
85186,La Rabatelière,52,Pays de la Loire,85,Vendée,46.858,-1.257
85187,Réaumur,52,Pays de la Loire,85,Vendée,46.714,-0.817
85188,La Réorthe,52,Pays de la Loire,85,Vendée,46.611,-1.049
85189,Notre-Dame-de-Riez,52,Pays de la Loire,85,Vendée,46.753,-1.894
85190,Rocheservière,52,Pays de la Loire,85,Vendée,46.927,-1.501
85191,La Roche-sur-Yon,52,Pays de la Loire,85,Vendée,46.668,-1.408
85192,Rochetrejoux,52,Pays de la Loire,85,Vendée,46.785,-0.997
85193,Rosnay,52,Pays de la Loire,85,Vendée,46.532,-1.301
85194,Les Sables-d'Olonne,52,Pays de la Loire,85,Vendée,46.501,-1.793
85196,Saint-André-Goule-d'Oie,52,Pays de la Loire,85,Vendée,46.841,-1.196
85197,Montréverd,52,Pays de la Loire,85,Vendée,46.928,-1.413
85198,Saint-Aubin-des-Ormeaux,52,Pays de la Loire,85,Vendée,46.996,-1.042
85199,Saint-Aubin-la-Plaine,52,Pays de la Loire,85,Vendée,46.504,-1.065
85200,Saint-Avaugourd-des-Landes,52,Pays de la Loire,85,Vendée,46.514,-1.475
85201,Saint-Benoist-sur-Mer,52,Pays de la Loire,85,Vendée,46.427,-1.34
85202,Sainte-Cécile,52,Pays de la Loire,85,Vendée,46.731,-1.121
85204,Saint-Christophe-du-Ligneron,52,Pays de la Loire,85,Vendée,46.815,-1.74
85205,Saint-Cyr-des-Gâts,52,Pays de la Loire,85,Vendée,46.572,-0.863
85206,Saint-Cyr-en-Talmondais,52,Pays de la Loire,85,Vendée,46.46,-1.337
85207,Saint-Denis-du-Payré,52,Pays de la Loire,85,Vendée,46.412,-1.272
85208,Saint-Denis-la-Chevasse,52,Pays de la Loire,85,Vendée,46.833,-1.383
85209,Saint-Étienne-de-Brillouet,52,Pays de la Loire,85,Vendée,46.514,-1.012
85210,Saint-Étienne-du-Bois,52,Pays de la Loire,85,Vendée,46.842,-1.596
85211,Sainte-Flaive-des-Loups,52,Pays de la Loire,85,Vendée,46.611,-1.58
85212,Sainte-Florence,52,Pays de la Loire,85,Vendée,,
85213,Rives de l'Yon,52,Pays de la Loire,85,Vendée,46.606,-1.335
85214,Sainte-Foy,52,Pays de la Loire,85,Vendée,46.533,-1.692
85215,Saint-Fulgent,52,Pays de la Loire,85,Vendée,46.871,-1.162
85216,Sainte-Gemme-la-Plaine,52,Pays de la Loire,85,Vendée,46.473,-1.111
85218,Saint-Georges-de-Pointindoux,52,Pays de la Loire,85,Vendée,46.642,-1.629
85220,Saint-Germain-de-Prinçay,52,Pays de la Loire,85,Vendée,46.736,-1.043
85221,Saint-Gervais,52,Pays de la Loire,85,Vendée,46.929,-1.981
85222,Saint-Gilles-Croix-de-Vie,52,Pays de la Loire,85,Vendée,46.69,-1.92
85223,Sainte-Hermine,52,Pays de la Loire,85,Vendée,46.557,-1.072
85226,Saint-Hilaire-de-Riez,52,Pays de la Loire,85,Vendée,46.743,-1.964
85227,Saint-Hilaire-des-Loges,52,Pays de la Loire,85,Vendée,46.475,-0.651
85229,Saint-Hilaire-de-Voust,52,Pays de la Loire,85,Vendée,46.592,-0.652
85231,Saint-Hilaire-la-Forêt,52,Pays de la Loire,85,Vendée,46.455,-1.53
85232,Saint-Hilaire-le-Vouhis,52,Pays de la Loire,85,Vendée,46.686,-1.152
85233,Saint-Jean-de-Beugné,52,Pays de la Loire,85,Vendée,46.52,-1.108
85234,Saint-Jean-de-Monts,52,Pays de la Loire,85,Vendée,46.802,-2.048
85235,Saint-Juire-Champgillon,52,Pays de la Loire,85,Vendée,46.588,-1.01
85236,Saint-Julien-des-Landes,52,Pays de la Loire,85,Vendée,46.64,-1.716
85237,Saint-Laurent-de-la-Salle,52,Pays de la Loire,85,Vendée,46.585,-0.922
85238,Saint-Laurent-sur-Sèvre,52,Pays de la Loire,85,Vendée,46.951,-0.901
85239,Saint-Maixent-sur-Vie,52,Pays de la Loire,85,Vendée,46.733,-1.826
85240,Saint-Malô-du-Bois,52,Pays de la Loire,85,Vendée,46.925,-0.914
85242,Saint-Mars-la-Réorthe,52,Pays de la Loire,85,Vendée,46.86,-0.926
85243,Brem-sur-Mer,52,Pays de la Loire,85,Vendée,46.612,-1.81
85244,Saint-Martin-de-Fraigneau,52,Pays de la Loire,85,Vendée,46.429,-0.759
85245,Saint-Martin-des-Fontaines,52,Pays de la Loire,85,Vendée,46.546,-0.907
85246,Saint-Martin-des-Noyers,52,Pays de la Loire,85,Vendée,46.724,-1.204
85247,Saint-Martin-des-Tilleuls,52,Pays de la Loire,85,Vendée,46.971,-1.063
85248,Saint-Martin-Lars-en-Sainte-Hermine,52,Pays de la Loire,85,Vendée,46.597,-0.976
85250,Saint-Mathurin,52,Pays de la Loire,85,Vendée,46.569,-1.708
85251,Saint-Maurice-des-Noues,52,Pays de la Loire,85,Vendée,46.596,-0.724
85252,Saint-Maurice-le-Girard,52,Pays de la Loire,85,Vendée,46.64,-0.811
85254,Saint-Mesmin,52,Pays de la Loire,85,Vendée,46.801,-0.749
85255,Saint-Michel-en-l'Herm,52,Pays de la Loire,85,Vendée,46.337,-1.248
85256,Saint-Michel-le-Cloucq,52,Pays de la Loire,85,Vendée,46.486,-0.743
85259,Saint-Paul-en-Pareds,52,Pays de la Loire,85,Vendée,46.83,-0.964
85260,Saint-Paul-Mont-Penit,52,Pays de la Loire,85,Vendée,46.807,-1.67
85261,Sainte-Pexine,52,Pays de la Loire,85,Vendée,46.56,-1.124
